fight_date,fighter_a_name,fighter_b_name,fighter_a_id,fighter_b_id,result,title_fight,weight_class,a_age,b_age,a_height_cm,b_height_cm,a_reach_cm,b_reach_cm,a_stance,b_stance,a_slpm,b_slpm,a_str_acc,b_str_acc,a_sapm,b_sapm,a_str_def,b_str_def,a_td_avg,b_td_avg,a_td_acc,b_td_acc,a_td_def,b_td_def,a_sub_avg,b_sub_avg
2018-02-18,Tim Williams,Oskar Piechota,tim-williams,oskar-piechota,L,False,Middleweight,31,28,187.96,182.88,193.04,193.04,Orthodox,Southpaw,,3.7333333333333334,,0.6,,,,,,1.0,,0.33,,,,3.0
2018-02-24,Jeremy Stephens,Josh Emmett,jeremy-stephens,josh-emmett,W,False,Featherweight,31,32,172.72,167.64,180.34,177.8,Orthodox,Orthodox,2.57284,3.453333333333333,0.442,0.348,,,,,1.0,1.8,0.262,0.232,,,0.3704,0.2
2018-02-24,Tecia Torres,Jessica Andrade,tecia-torres,jessica-andrade,L,False,Women's Strawweight,28,26,154.94,154.94,152.4,157.48,Orthodox,Orthodox,4.35238,4.944446666666667,0.509,0.555,,,,,0.7143,1.9167,0.309,0.543,,,0.1429,0.4167
2018-02-24,Ovince Saint Preux,Ilir Latifi,ovince-saint-preux,ilir-latifi,L,False,Light Heavyweight,34,34,190.5,177.8,203.2,185.42,Southpaw,Orthodox,1.7333333333333334,0.9481466666666667,0.46,0.427,,,,,0.6,1.1111,0.277,0.376,,,0.2667,0.2222
2018-02-24,Max Griffin,Mike Perry,max-griffin,mike-perry,W,False,Welterweight,32,26,180.34,177.8,193.04,180.34,Orthodox,Orthodox,1.7555533333333335,2.7333333333333334,0.417,0.483,,,,,0.0,0.1667,0.0,0.167,,,0.3333,0.0
2018-02-24,Renan Barao,Brian Kelleher,renan-barao,brian-kelleher,L,False,Bantamweight,31,31,167.64,167.64,177.8,167.64,Orthodox,Switch,3.405126666666667,2.02222,0.366,0.43,,,,,1.4615,0.6667,0.279,0.443,,,0.2308,0.6667
2018-02-24,Marion Reneau,Sara McMann,marion-reneau,sara-mcmann,W,False,Women's Bantamweight,40,37,167.64,167.64,172.72,167.64,Orthodox,Orthodox,3.3333333333333335,1.23704,0.401,0.472,,,,,0.2857,1.6667,0.286,0.517,,,1.1429,0.3333
2018-02-24,Maryna Moroz,Angela Hill,maryna-moroz,angela-hill,L,False,Women's Strawweight,26,33,170.18,160.02,170.18,162.56,Orthodox,Orthodox,1.9833333333333334,4.32222,0.295,0.492,,,,,0.25,0.1667,0.083,0.167,,,0.5,0.0
2018-02-24,Alan Jouban,Ben Saunders,alan-jouban,ben-saunders,W,False,Welterweight,36,34,182.88,187.96,185.42,195.58,Southpaw,Orthodox,2.6199999999999997,1.9076933333333335,0.542,0.561,,,,,0.3,0.1538,0.14,0.154,,,0.0,0.6923
2018-02-24,Marcin Prachnio,Sam Alvey,marcin-prachnio,sam-alvey,L,False,Light Heavyweight,29,31,190.5,187.96,187.96,190.5,Orthodox,Southpaw,,2.0,,0.494,,,,,,0.0,,0.0,,,,0.0769
2018-02-24,Russell Doane,Rani Yahya,russell-doane,rani-yahya,L,False,Bantamweight,31,33,170.18,167.64,177.8,170.18,Orthodox,Orthodox,1.2857133333333333,1.2923066666666665,0.409,0.438,,,,,1.4286,2.4615,0.19,0.362,,,0.5714,1.3077
2018-02-24,Alex Perez,Eric Shelton,alex-perez,eric-shelton,W,False,Flyweight,25,27,167.64,167.64,165.1,172.72,Orthodox,Orthodox,1.6,3.311113333333333,0.6,0.477,,,,,2.0,3.3333,0.5,0.513,,,3.0,0.3333
2018-02-24,Albert Morales,Manny Bermudez,albert-morales,manny-bermudez,L,False,Bantamweight,26,23,175.26,177.8,182.88,180.34,Orthodox,Orthodox,3.453333333333333,,0.326,,,,,,0.4,,0.166,,,,0.0,
2018-03-03,Yana Kunitskaya,Cris Cyborg,yana-kunitskaya,cris-cyborg,L,True,Women's Featherweight,28,32,167.64,172.72,172.72,172.72,Orthodox,Orthodox,,5.033333333333333,,0.585,,,,,,0.5,,0.25,,,,0.0
2018-03-03,Brian Ortega,Frankie Edgar,brian-ortega,frankie-edgar,W,False,Featherweight,27,36,172.72,167.64,175.26,172.72,Switch,Orthodox,2.4888866666666667,4.17576,0.352,0.432,,,,,0.1667,3.0455,0.055,0.319,,,1.3333,0.4545
2018-03-03,Sean O'Malley,Andre Soukhamthath,sean-o-malley,andre-soukhamthath,W,False,Bantamweight,23,29,180.34,175.26,182.88,177.8,Switch,Orthodox,9.4,2.4222200000000003,0.55,0.397,,,,,3.0,0.0,0.5,0.0,,,0.0,0.0
2018-03-03,Stefan Struve,Andrei Arlovski,stefan-struve,andrei-arlovski,L,False,Heavyweight,30,39,210.82,190.5,213.36,195.58,Orthodox,Orthodox,1.59298,1.6388866666666668,0.452,0.459,,,,,0.3158,0.125,0.237,0.104,,,1.0526,0.2083
2018-03-03,Cat Zingano,Ketlen Vieira,cat-zingano,ketlen-vieira,L,False,Women's Bantamweight,35,26,167.64,172.72,172.72,172.72,Southpaw,Orthodox,1.4333333333333333,2.2444466666666667,0.49,0.44,,,,,1.75,2.0,0.688,0.62,,,1.0,0.6667
2018-03-03,Mackenzie Dern,Ashley Yoder,mackenzie-dern,ashley-yoder,W,False,Women's Strawweight,24,30,162.56,170.18,160.02,175.26,Orthodox,Southpaw,,2.3333333333333335,,0.305,,,,,,2.0,,0.5,,,,0.0
2018-03-03,Alexander Hernandez,Beneil Dariush,alexander-hernandez,beneil-dariush,W,False,Lightweight,25,28,175.26,177.8,182.88,182.88,Orthodox,Southpaw,,2.6111133333333334,,0.478,,,,,,0.75,,0.243,,,,0.4167
2018-03-03,Pedro Munhoz,John Dodson,pedro-munhoz,john-dodson,L,False,Bantamweight,31,33,167.64,160.02,165.1,167.64,Orthodox,Orthodox,2.1,2.938886666666667,0.499,0.433,,,,,0.75,0.75,0.225,0.27,,,0.875,0.0
2018-03-03,Hector Lombard,CB Dollaway,hector-lombard,cb-dollaway,L,False,Middleweight,40,34,175.26,187.96,180.34,193.04,Southpaw,Orthodox,2.466666666666667,1.5518533333333333,0.483,0.452,,,,,1.5,2.0556,0.421,0.444,,,0.2,0.5556
2018-03-03,Zak Ottow,Mike Pyle,zak-ottow,mike-pyle,W,False,Welterweight,31,42,180.34,182.88,182.88,187.96,Orthodox,Orthodox,2.5166666666666666,1.4037066666666667,0.378,0.385,,,,,0.5,0.8889,0.165,0.211,,,0.25,0.7778
2018-03-03,Cody Stamann,Bryan Caraway,cody-stamann,bryan-caraway,W,False,Bantamweight,28,33,167.64,172.72,162.56,172.72,Orthodox,Orthodox,5.333333333333333,1.9166666666666667,0.485,0.323,,,,,6.0,2.25,0.73,0.395,,,0.0,0.75
2018-03-03,Adam Milstead,Jordan Johnson,adam-milstead,jordan-johnson,L,False,Light Heavyweight,30,29,190.5,187.96,193.04,200.66,Orthodox,Orthodox,1.9666666666666666,2.7,0.75,0.44,,,,,0.0,3.0,0.0,0.565,,,0.0,1.0
2018-03-17,Alexander Volkov,Fabricio Werdum,alexander-volkov,fabricio-werdum,W,False,Heavyweight,29,40,200.66,193.04,203.2,195.58,Orthodox,Orthodox,6.7111133333333335,3.4888866666666667,0.577,0.535,,,,,1.0,0.6,0.5,0.209,,,0.0,0.2667
2018-03-17,Jan Blachowicz,Jimi Manuwa,jan-blachowicz,jimi-manuwa,W,False,Light Heavyweight,35,38,187.96,185.42,198.12,200.66,Orthodox,Orthodox,2.825,1.6518533333333332,0.518,0.549,,,,,1.375,0.3333,0.538,0.111,,,0.25,0.2222
2018-03-17,Terrion Ware,Tom Duquesnoy,terrion-ware,tom-duquesnoy,L,False,Bantamweight,31,24,172.72,170.18,180.34,172.72,Orthodox,Orthodox,4.933333333333334,2.3,0.345,0.53,,,,,0.0,0.5,0.0,0.5,,,0.0,0.0
2018-03-17,Leon Edwards,Peter Sobotta,leon-edwards,peter-sobotta,W,False,Welterweight,26,31,182.88,182.88,187.96,190.5,Southpaw,Southpaw,1.7833333333333334,1.7166666666666666,0.544,0.4,,,,,1.375,1.375,0.214,0.33,,,0.625,0.5
2018-03-17,Charles Byrd,John Phillips,charles-byrd,john-phillips,W,False,Middleweight,34,32,177.8,180.34,185.42,190.5,Orthodox,Southpaw,,,,,,,,,,,,,,,,
2018-03-17,Oliver Enkamp,Danny Roberts,oliver-enkamp,danny-roberts,L,False,Welterweight,26,30,182.88,185.42,195.58,187.96,Switch,Southpaw,2.2666666666666666,2.2933333333333334,0.33,0.356,,,,,1.0,0.0,0.2,0.0,,,0.0,0.2
2018-03-17,Danny Henry,Hakeem Dawodu,danny-henry,hakeem-dawodu,W,False,Featherweight,29,26,182.88,172.72,185.42,185.42,Orthodox,Orthodox,6.2,,0.53,,,,,,1.0,,0.33,,,,2.0,
2018-03-17,Magomed Ankalaev,Paul Craig,magomed-ankalaev,paul-craig,L,False,Light Heavyweight,25,30,190.5,190.5,190.5,193.04,Orthodox,Orthodox,,1.3333333333333333,,0.57,,,,,,0.3333,,0.167,,,,1.0
2018-03-17,Kajan Johnson,Stevie Ray,kajan-johnson,stevie-ray,W,False,Lightweight,33,27,180.34,177.8,190.5,177.8,Orthodox,Southpaw,2.2,2.5047599999999997,0.413,0.463,,,,,1.75,0.2857,0.178,0.19,,,0.25,0.5714
2018-03-17,Dmitry Sosnovskiy,Mark Godbeer,dmitry-sosnovskiy,mark-godbeer,W,False,Heavyweight,28,34,190.5,193.04,195.58,195.58,Orthodox,Orthodox,,2.22222,,0.4,,,,,,0.0,,0.0,,,,0.0
2018-04-07,Al Iaquinta,Khabib Nurmagomedov,al-iaquinta,khabib-nurmagomedov,L,True,Lightweight,30,29,177.8,177.8,177.8,177.8,Orthodox,Orthodox,3.2333333333333334,3.3555533333333334,0.457,0.512,,,,,0.8,4.7778,0.258,0.371,,,0.3,0.4444
2018-04-07,Joanna Jedrzejczyk,Rose Namajunas,joanna-jedrzejczyk,rose-namajunas,L,True,Women's Strawweight,30,25,167.64,165.1,165.1,165.1,Orthodox,Orthodox,7.851853333333334,2.6285733333333337,0.434,0.457,,,,,0.2222,2.1429,0.167,0.566,,,0.0,0.8571
2018-04-07,Calvin Kattar,Renato Moicano,calvin-kattar,renato-moicano,L,False,Featherweight,30,28,180.34,180.34,182.88,182.88,Orthodox,Orthodox,5.333333333333333,4.516666666666667,0.445,0.45,,,,,1.0,1.25,0.33,0.475,,,0.0,0.25
2018-04-07,Zabit Magomedsharipov,Kyle Bochniak,zabit-magomedsharipov,kyle-bochniak,W,False,Featherweight,27,31,185.42,170.18,185.42,177.8,Orthodox,Orthodox,2.6333333333333333,2.4833333333333334,0.585,0.34,,,,,6.0,1.25,0.53,0.183,,,1.5,0.0
2018-04-07,Chris Gruetzemacher,Joe Lauzon,chris-gruetzemacher,joe-lauzon,W,False,Lightweight,31,33,172.72,177.8,172.72,180.34,Orthodox,Orthodox,3.933333333333333,1.4186666666666667,0.56,0.424,,,,,0.0,1.32,0.0,0.398,,,0.0,1.16
2018-04-07,Karolina Kowalkiewicz,Felice Herrig,karolina-kowalkiewicz,felice-herrig,W,False,Women's Strawweight,32,33,160.02,162.56,162.56,165.1,Orthodox,Orthodox,5.055553333333333,2.5777799999999997,0.337,0.437,,,,,0.1667,1.1667,0.083,0.567,,,0.0,1.0
2018-04-07,Olivier Aubin-Mercier,Evan Dunham,olivier-aubin-mercier,evan-dunham,W,False,Lightweight,29,36,175.26,177.8,177.8,177.8,Southpaw,Southpaw,2.2333333333333334,4.429626666666667,0.515,0.393,,,,,2.625,1.5,0.32,0.327,,,0.5,0.8333
2018-04-07,Ashlee Evans-Smith,Bec Rawlings,ashlee-evans-smith,bec-rawlings,W,False,Women's Flyweight,30,29,172.72,167.64,170.18,162.56,Orthodox,Orthodox,2.8,3.22222,0.448,0.435,,,,,0.8,0.6667,0.28,0.248,,,0.0,0.3333
2018-04-07,Mike Rodriguez,Devin Clark,mike-rodriguez,devin-clark,L,False,Light Heavyweight,29,27,193.04,182.88,208.28,190.5,Southpaw,Orthodox,,2.4,,0.533,,,,,,1.5,,0.433,,,,0.25
2018-04-14,Dustin Poirier,Justin Gaethje,dustin-poirier,justin-gaethje,W,False,Lightweight,29,29,175.26,180.34,182.88,177.8,Southpaw,Orthodox,3.0596466666666666,7.533333333333333,0.501,0.55,,,,,1.2632,0.0,0.281,0.0,,,0.5789,0.0
2018-04-14,Alex Oliveira,Carlos Condit,alex-oliveira,carlos-condit,W,False,Welterweight,30,33,180.34,187.96,193.04,190.5,Orthodox,Orthodox,1.9636333333333333,3.80476,0.5,0.359,,,,,2.0909,0.4286,0.25,0.136,,,0.5455,0.6429
2018-04-14,Israel Adesanya,Marvin Vettori,israel-adesanya,marvin-vettori,W,False,Middleweight,28,24,193.04,182.88,203.2,187.96,Switch,Southpaw,3.466666666666667,2.9,0.69,0.485,,,,,0.0,1.25,0.0,0.605,,,0.0,1.0
2018-04-14,Michelle Waterson,Cortney Casey,michelle-waterson,cortney-casey,W,False,Women's Strawweight,32,30,160.02,170.18,157.48,170.18,Orthodox,Orthodox,2.283333333333333,3.723806666666667,0.635,0.466,,,,,1.75,0.2857,0.915,0.143,,,1.5,0.1429
2018-04-14,Tim Boetsch,Antonio Carlos Junior,tim-boetsch,antonio-carlos-junior,L,False,Middleweight,37,28,182.88,187.96,187.96,200.66,Orthodox,Orthodox,1.7787866666666665,1.4666666666666666,0.518,0.409,,,,,0.9545,3.0,0.179,0.481,,,0.5,0.625
2018-04-14,Ricky Rainey,Muslim Salikhov,ricky-rainey,muslim-salikhov,L,False,Welterweight,34,33,185.42,180.34,195.58,177.8,Switch,Orthodox,,0.6666666666666666,,0.37,,,,,,0.0,,0.0,,,,0.0
2018-04-14,John Moraga,Wilson Reis,john-moraga,wilson-reis,W,False,Flyweight,34,33,167.64,162.56,167.64,165.1,Orthodox,Southpaw,2.07222,1.5066666666666668,0.426,0.339,,,,,0.5833,3.5,0.221,0.387,,,0.8333,0.5
2018-04-14,Brad Tavares,Krzysztof Jotko,brad-tavares,krzysztof-jotko,W,False,Middleweight,30,28,185.42,185.42,187.96,195.58,Orthodox,Southpaw,2.711113333333333,2.37778,0.424,0.458,,,,,1.0,1.0,0.225,0.379,,,0.0,0.1111
2018-04-14,Dan Moret,Gilbert Burns,dan-moret,gilbert-burns,L,False,Lightweight,31,31,182.88,177.8,185.42,180.34,Southpaw,Orthodox,,1.8761933333333334,,0.403,,,,,,1.5714,,0.444,,,,0.7143
2018-04-14,Shana Dobson,Lauren Mueller,shana-dobson,lauren-mueller,L,False,Women's Flyweight,29,26,167.64,165.1,175.26,170.18,Orthodox,Orthodox,2.2666666666666666,,0.35,,,,,,0.0,,0.0,,,,0.0,
2018-04-14,Yushin Okami,Dhiego Lima,yushin-okami,dhiego-lima,W,False,Welterweight,36,29,187.96,187.96,190.5,187.96,Southpaw,Orthodox,1.71228,1.2266666666666666,0.363,0.534,,,,,1.4211,1.2,0.363,0.15,,,0.4737,0.8
2018-04-14,Adam Wieczorek,Arjan Bhullar,adam-wieczorek,arjan-bhullar,W,False,Heavyweight,26,31,195.58,185.42,205.74,190.5,Orthodox,Orthodox,2.8,1.6,0.44,0.48,,,,,0.0,1.0,0.0,1.0,,,0.0,0.0
2018-04-14,Alejandro Perez,Matthew Lopez,alejandro-perez,matthew-lopez,W,False,Bantamweight,28,31,167.64,170.18,170.18,175.26,Orthodox,Southpaw,2.5238066666666668,2.0166666666666666,0.35,0.518,,,,,0.4286,2.0,0.141,0.77,,,0.1429,0.75
2018-04-14,Patrick Williams,Luke Sanders,patrick-williams,luke-sanders,L,False,Bantamweight,36,32,172.72,167.64,185.42,170.18,Orthodox,Southpaw,1.1777799999999998,3.17778,0.467,0.527,,,,,1.3333,0.3333,0.387,0.167,,,0.3333,0.3333
2018-04-21,Kevin Lee,Edson Barboza,kevin-lee,edson-barboza,W,False,Lightweight,25,32,175.26,180.34,195.58,190.5,Orthodox,Orthodox,2.461113333333333,2.711113333333333,0.448,0.441,,,,,2.3333,0.3889,0.444,0.203,,,0.9167,0.0556
2018-04-21,Frankie Edgar,Cub Swanson,frankie-edgar,cub-swanson,W,False,Featherweight,36,34,167.64,172.72,172.72,177.8,Orthodox,Orthodox,4.072466666666667,4.376193333333333,0.429,0.495,,,,,2.913,0.7857,0.305,0.433,,,0.4348,0.1429
2018-04-21,Chase Sherman,Justin Willis,chase-sherman,justin-willis,L,False,Heavyweight,28,30,193.04,185.42,198.12,198.12,Orthodox,Southpaw,3.9733333333333336,2.466666666666667,0.392,0.535,,,,,0.0,1.5,0.0,0.375,,,0.0,0.0
2018-04-21,David Branch,Thiago Santos,david-branch,thiago-santos,W,False,Middleweight,36,34,185.42,187.96,198.12,193.04,Orthodox,Orthodox,1.3444466666666666,1.65128,0.432,0.443,,,,,1.8333,0.1538,0.413,0.077,,,0.0,0.0
2018-04-21,Brett Johns,Aljamain Sterling,brett-johns,aljamain-sterling,L,False,Bantamweight,26,28,170.18,170.18,180.34,180.34,Orthodox,Orthodox,2.3555533333333334,2.992593333333333,0.417,0.477,,,,,4.6667,1.7778,0.443,0.496,,,0.6667,0.7778
2018-04-21,Dan Hooker,Jim Miller,dan-hooker,jim-miller,W,False,Lightweight,28,34,182.88,172.72,190.5,180.34,Switch,Southpaw,2.408333333333333,2.04762,0.446,0.37,,,,,0.375,1.2143,0.124,0.414,,,0.25,1.3929
2018-04-21,Ryan LaFlare,Alex Garcia,ryan-laflare,alex-garcia,W,False,Welterweight,34,30,185.42,175.26,187.96,182.88,Southpaw,Orthodox,3.066666666666667,1.45,0.388,0.335,,,,,2.5,2.875,0.33,0.435,,,0.25,0.125
2018-04-21,Ricky Simon,Merab Dvalishvili,ricky-simon,merab-dvalishvili,W,False,Bantamweight,25,27,167.64,167.64,175.26,172.72,Orthodox,Orthodox,,3.1333333333333333,,0.39,,,,,,11.0,,0.47,,,,0.0
2018-04-21,Luan Chagas,Siyar Bahadurzada,luan-chagas,siyar-bahadurzada,L,False,Welterweight,24,34,182.88,180.34,190.5,185.42,Orthodox,Orthodox,4.0444466666666665,2.3866666666666663,0.467,0.488,,,,,0.3333,0.8,0.083,0.3,,,0.3333,0.4
2018-04-21,Corey Anderson,Patrick Cummins,corey-anderson,patrick-cummins,W,False,Light Heavyweight,28,37,190.5,187.96,200.66,193.04,Orthodox,Orthodox,3.5733333333333333,2.9466666666666668,0.479,0.504,,,,,3.3,3.4,0.508,0.363,,,0.0,0.1
2018-04-21,Anthony Rocco Martin,Keita Nakamura,anthony-rocco-martin,keita-nakamura,W,False,Welterweight,28,33,182.88,180.34,185.42,185.42,Orthodox,Southpaw,2.033333333333333,2.025,0.375,0.364,,,,,1.0,2.0,0.31,0.541,,,0.875,0.5
2018-05-12,Amanda Nunes,Raquel Pennington,amanda-nunes,raquel-pennington,W,True,Women's Bantamweight,29,29,172.72,170.18,175.26,170.18,Orthodox,Orthodox,2.074073333333333,3.325,0.576,0.531,,,,,0.8889,1.25,0.23,0.595,,,0.4444,1.125
2018-05-12,Jacare Souza,Kelvin Gastelum,jacare-souza,kelvin-gastelum,L,False,Middleweight,38,26,185.42,175.26,182.88,180.34,Orthodox,Southpaw,1.2266666666666666,2.994873333333333,0.497,0.465,,,,,1.2,0.6923,0.353,0.243,,,0.7,0.1538
2018-05-12,Mackenzie Dern,Amanda Cooper,mackenzie-dern,amanda-cooper,W,False,Women's Strawweight,25,26,162.56,160.02,160.02,162.56,Orthodox,Switch,4.666666666666667,1.95,0.48,0.39,,,,,1.0,0.75,0.16,0.248,,,1.0,1.0
2018-05-12,John Lineker,Brian Kelleher,john-lineker,brian-kelleher,W,False,Bantamweight,27,31,160.02,167.64,170.18,167.64,Orthodox,Switch,3.8190466666666665,3.0833333333333335,0.413,0.438,,,,,0.4286,0.75,0.179,0.395,,,0.4286,0.5
2018-05-12,Lyoto Machida,Vitor Belfort,lyoto-machida,vitor-belfort,W,False,Middleweight,39,41,185.42,182.88,187.96,187.96,Southpaw,Southpaw,2.04348,0.76,0.524,0.507,,,,,0.6087,0.24,0.267,0.11,,,0.3478,0.32
2018-05-12,Karl Roberson,Cezar Ferreira,karl-roberson,cezar-ferreira,L,False,Middleweight,27,33,185.42,185.42,187.96,198.12,Southpaw,Southpaw,1.1333333333333333,1.2611133333333333,0.73,0.41,,,,,1.0,1.75,1.0,0.432,,,2.0,0.3333
2018-05-12,Junior Albini,Aleksei Oleinik,junior-albini,aleksei-oleinik,L,False,Heavyweight,27,40,190.5,187.96,187.96,203.2,Orthodox,Orthodox,2.3,1.3888866666666668,0.525,0.487,,,,,0.0,1.3333,0.0,0.262,,,0.0,1.0
2018-05-12,Nick Hein,Davi Ramos,nick-hein,davi-ramos,L,False,Lightweight,34,31,167.64,167.64,167.64,177.8,Southpaw,Orthodox,2.6,3.0,0.37,0.36,,,,,1.0,2.5,0.212,0.275,,,0.0,0.5
2018-05-12,Elizeu Zaleski dos Santos,Sean Strickland,elizeu-zaleski-dos-santos,sean-strickland,W,False,Welterweight,31,27,180.34,185.42,185.42,193.04,Orthodox,Orthodox,4.4,3.7083333333333335,0.408,0.366,,,,,0.4,1.375,0.228,0.479,,,0.6,0.5
2018-05-12,Sultan Aliev,Warlley Alves,sultan-aliev,warlley-alves,L,False,Welterweight,33,27,180.34,180.34,187.96,182.88,Orthodox,Orthodox,0.7666666666666667,2.161906666666667,0.57,0.454,,,,,1.0,1.0,0.33,0.371,,,0.0,0.8571
2018-05-12,Jack Hermansson,Thales Leites,jack-hermansson,thales-leites,W,False,Middleweight,29,36,185.42,185.42,195.58,198.12,Orthodox,Orthodox,2.24,1.7438600000000002,0.5,0.405,,,,,0.6,1.6842,0.432,0.271,,,0.0,0.8947
2018-05-12,Ramazan Emeev,Alberto Mina,ramazan-emeev,alberto-mina,W,False,Welterweight,30,36,177.8,182.88,193.04,195.58,Southpaw,Orthodox,2.533333333333333,2.6444466666666666,0.53,0.467,,,,,1.0,1.3333,0.11,0.377,,,0.0,0.0
2018-05-12,James Bochnovic,Markus Perez,james-bochnovic,markus-perez,L,False,Middleweight,29,29,193.04,185.42,205.74,185.42,Orthodox,Orthodox,0.3333333333333333,2.0,0.2,0.5,,,,,0.0,2.0,0.0,0.4,,,0.0,1.0
2018-05-19,Demian Maia,Kamaru Usman,demian-maia,kamaru-usman,L,False,Welterweight,40,31,185.42,182.88,182.88,193.04,Southpaw,Switch,1.5185199999999999,3.15238,0.536,0.55,,,,,2.2222,4.0,0.375,0.419,,,0.8889,0.2857
2018-05-19,Alexa Grasso,Tatiana Suarez,alexa-grasso,tatiana-suarez,L,False,Women's Strawweight,24,27,165.1,165.1,167.64,167.64,Orthodox,Southpaw,4.644446666666667,2.9,0.42,0.75,,,,,0.3333,3.5,0.167,0.9,,,0.3333,0.5
2018-05-19,Jared Cannonier,Dominick Reyes,jared-cannonier,dominick-reyes,L,False,Light Heavyweight,34,28,180.34,193.04,195.58,195.58,Switch,Southpaw,2.52222,1.0666666666666667,0.535,0.57,,,,,0.1667,1.0,0.167,1.0,,,0.0,1.0
2018-05-19,Guido Cannetti,Diego Rivas,guido-cannetti,diego-rivas,W,False,Bantamweight,38,26,167.64,172.72,172.72,175.26,Southpaw,Orthodox,1.9111133333333332,1.0444466666666667,0.523,0.423,,,,,2.0,1.3333,0.523,0.887,,,0.0,0.6667
2018-05-19,Andrea Lee,Veronica Macedo,andrea-lee,veronica-macedo,W,False,Women's Flyweight,29,22,167.64,162.56,175.26,162.56,Orthodox,Southpaw,,1.5333333333333334,,0.56,,,,,,0.0,,0.0,,,,0.0
2018-05-19,Vicente Luque,Chad Laprise,vicente-luque,chad-laprise,W,False,Welterweight,26,31,180.34,177.8,190.5,180.34,Orthodox,Orthodox,1.6190466666666665,3.2416666666666667,0.486,0.443,,,,,0.8571,0.75,0.154,0.321,,,0.5714,0.0
2018-05-19,Michel Prazeres,Zak Cummings,michel-prazeres,zak-cummings,W,False,Welterweight,36,33,167.64,182.88,170.18,190.5,Orthodox,Southpaw,2.253333333333333,1.7083333333333333,0.492,0.338,,,,,3.8,0.875,0.428,0.274,,,0.6,0.75
2018-05-19,Brandon Moreno,Alexandre Pantoja,brandon-moreno,alexandre-pantoja,L,False,Flyweight,24,28,170.18,165.1,177.8,170.18,Orthodox,Orthodox,2.183333333333333,3.8888866666666666,0.42,0.423,,,,,2.5,1.0,0.47,0.777,,,1.0,1.6667
2018-05-19,Syuri Kondo,Poliana Botelho,syuri-kondo,poliana-botelho,L,False,Women's Strawweight,29,29,162.56,172.72,167.64,170.18,Orthodox,Orthodox,9.0,4.466666666666667,0.47,0.63,,,,,0.0,1.0,0.0,1.0,,,0.0,0.0
2018-05-19,Gabriel Benitez,Humberto Bandenay,gabriel-benitez,humberto-bandenay,W,False,Featherweight,29,23,172.72,180.34,180.34,182.0,Southpaw,Southpaw,2.9888866666666667,0.3333333333333333,0.417,0.71,,,,,0.0,0.0,0.0,0.0,,,1.1667,0.0
2018-05-19,Enrique Barzola,Brandon Davis,enrique-barzola,brandon-davis,W,False,Featherweight,29,28,170.18,177.8,177.8,182.88,Switch,Orthodox,3.546666666666667,5.066666666666666,0.436,0.365,,,,,5.4,0.5,0.468,0.5,,,0.2,0.0
2018-05-19,Henry Briones,Frankie Saenz,henry-briones,frankie-saenz,L,False,Bantamweight,37,37,172.72,167.64,175.26,167.64,Orthodox,Orthodox,2.2333333333333334,3.8095266666666663,0.323,0.453,,,,,0.0,1.4286,0.0,0.244,,,0.25,0.1429
2018-05-19,Felipe Silva,Claudio Puelles,felipe-silva,claudio-puelles,L,False,Lightweight,34,22,182.88,180.34,195.58,182.88,Orthodox,Southpaw,0.36666666666666664,1.9333333333333333,0.22,0.42,,,,,0.0,1.0,0.0,0.16,,,0.0,0.0
2018-05-27,Stephen Thompson,Darren Till,stephen-thompson,darren-till,L,False,Welterweight,35,25,182.88,182.88,190.5,187.96,Orthodox,Southpaw,3.3277799999999997,2.3733333333333335,0.47,0.516,,,,,0.4167,0.6,0.153,0.332,,,0.0,0.0
2018-05-27,Neil Magny,Craig White,neil-magny,craig-white,W,False,Welterweight,30,27,190.5,187.96,203.2,193.04,Orthodox,Orthodox,3.0259266666666664,,0.424,,,,,,2.2778,,0.462,,,,0.2778,
2018-05-27,Arnold Allen,Mads Burnell,arnold-allen,mads-burnell,W,False,Featherweight,24,24,172.72,172.72,177.8,175.26,Southpaw,Orthodox,1.9111133333333332,1.0,0.343,0.455,,,,,2.6667,1.5,0.583,0.21,,,0.6667,0.5
2018-05-27,Jason Knight,Makwan Amirkhani,jason-knight,makwan-amirkhani,L,False,Featherweight,25,29,177.8,177.8,180.34,182.88,Orthodox,Southpaw,2.8285733333333334,0.9166666666666666,0.367,0.463,,,,,1.4286,2.25,0.344,0.475,,,1.7143,1.25
2018-05-27,Claudio Silva,Nordine Taleb,claudio-silva,nordine-taleb,W,False,Welterweight,35,36,180.34,185.42,180.34,187.96,Southpaw,Orthodox,2.3333333333333335,2.525,0.45,0.603,,,,,3.0,1.875,0.265,0.563,,,0.5,0.0
2018-05-27,Eric Spicely,Darren Stewart,eric-spicely,darren-stewart,L,False,Middleweight,31,27,185.42,182.88,185.42,187.96,Orthodox,Orthodox,0.5,1.2833333333333334,0.565,0.495,,,,,0.75,1.5,0.258,0.34,,,0.75,0.0
2018-05-27,Tom Breese,Daniel Kelly,tom-breese,daniel-kelly,W,False,Middleweight,26,40,190.5,182.88,185.42,177.8,Southpaw,Southpaw,2.3833333333333333,2.548146666666667,0.55,0.377,,,,,0.0,1.3333,0.0,0.24,,,0.25,0.2222
